algorithm,number of nodes,weight,run time
CR,42,1631.8316962247145,0.005146400071680546
CNN,42,1635.166481246791,0.008937299950048327
CR,42,1588.6201716993417,0.004988400032743812
CNN,42,1606.0761967127985,0.00882300001103431
CR,42,1633.1670745328756,0.009655500063672662
CNN,42,1633.170354615052,0.013599200057797134
CR,42,1505.8046097379538,0.009749899967573583
CNN,42,1530.186596703384,0.013569300062954426
CR,42,1548.4828122218842,0.009703400079160929
CNN,42,1548.4828122218842,0.013415600056760013
CR,42,1520.9181059699222,0.009744200040586293
CNN,42,1520.9681584454092,0.016627700068056583
CR,42,1344.7797617476558,0.009839599952101707
CNN,42,1330.9386001465032,0.013090600026771426
CR,42,1254.5981310228403,0.005784699926152825
CNN,42,1254.5981310228403,0.0074275999795645475
CR,42,1254.5981310228403,0.00583449995610863
CNN,42,1254.5981310228403,0.007816000026650727
CR,42,1232.4934164923477,0.005776999983936548
CNN,42,1232.4934164923477,0.00747009995393455
CR,42,1254.5981310228406,0.005622899974696338
CNN,42,1254.5981310228406,0.0074754999950528145
CR,42,1593.5512609462853,0.005667499965056777
CNN,42,1620.4540581634203,0.009161500027403235
CR,42,1580.1787497385135,0.008247000048868358
CNN,42,1628.4760711232968,0.01192990003619343
CR,42,1632.5281216999745,0.008179800002835691
CNN,42,1665.735021632941,0.011413299944251776
CR,42,1518.0933041779474,0.008084399974904954
CNN,42,1522.1313459737476,0.011495899991132319
CR,42,1390.649006625427,0.00811779999639839
CNN,42,1397.9985477540245,0.011259500053711236
CR,42,1583.840028863402,0.008068299968726933
CNN,42,1620.7118988080545,0.011809199932031333
CR,42,1412.1983313118153,0.005856100004166365
CNN,42,1412.334867160017,0.009407700039446354
CR,42,1463.554948603163,0.0057625999907031655
CNN,42,1469.2192257657894,0.009730299934744835
CR,42,1389.3297857262571,0.005808499990962446
CNN,42,1419.2253700354308,0.00969829992391169
CR,42,1439.8096487609146,0.005791399977169931
CNN,42,1476.6631263854313,0.009617300005629659
CR,42,1270.0183628676582,0.005790999974124134
CNN,42,2306.704538786969,0.008988399989902973
CR,42,1537.1826635908167,0.004490399966016412
CNN,42,1541.9366883585806,0.009664700017310679
CR,42,1546.0172372553002,0.004470600048080087
CNN,42,1450.1029413521971,0.009094600100070238
CR,42,1456.5734508580965,0.004372600000351667
CNN,42,2554.230335991946,0.008115400094538927
CR,42,1464.3580517646994,0.004313700017519295
CNN,42,2595.293246421637,0.008320100023411214
CR,42,1429.0925101681094,0.004358500009402633
CNN,42,1471.0309419550645,0.009098100010305643
CR,42,1547.372618831069,0.012026999960653484
CNN,42,1555.7783162758012,0.015728200087323785
CR,42,1542.777147860198,0.011883399914950132
CNN,42,1609.3976595667991,0.015946900006383657
CR,42,1539.4561083045455,0.012042799964547157
CNN,42,1552.964461097606,0.01604430004954338
CR,42,1616.0174790562385,0.01182640006300062
CNN,42,1626.9276566451401,0.0159789000172168
CR,42,1362.9054250819033,0.012004200019873679
CNN,42,2532.88508204824,0.015561399981379509
CR,42,1490.8089989026123,0.0069558999966830015
CNN,42,2671.067246444697,0.012382299988530576
CR,42,1542.7156932246432,0.006934699951671064
CNN,42,1598.4528323119393,0.011675199959427118
CR,42,1474.9758885658332,0.006840400048531592
CNN,42,1525.856910471507,0.011788100004196167
CR,42,1527.3140264972833,0.006878899992443621
CNN,42,1630.4948261826378,0.011773400008678436
CR,42,1572.4534162101409,0.006775999907404184
CNN,42,1591.7768726657318,0.012025099946185946
CR,42,1206.8601092832293,0.006447599967941642
CNN,42,1206.8601092832293,0.008075699908658862
CR,42,1234.439095319487,0.006389899994246662
CNN,42,1234.439095319487,0.008098899968899786
CR,42,1225.4519691546272,0.006429499946534634
CNN,42,1225.4519691546272,0.008116899989545345
CR,42,1234.439095319487,0.006440200028009713
CNN,42,1234.439095319487,0.008281299960799515
CR,42,1206.8601092832293,0.00639470003079623
CNN,42,1206.8601092832293,0.008021799963898957
CR,42,1610.366015529779,0.006328799994662404
CNN,42,1598.8772479304716,0.01018750004004687
CR,42,1496.3450181831422,0.006307800067588687
CNN,42,1574.173222454308,0.009827799978666008
CR,42,1638.4188134496121,0.006212300038896501
CNN,42,1594.079747432263,0.010209299973212183
CR,42,1770.0139849698992,0.006143999984487891
CNN,42,1663.684799957719,0.00995179999154061
CR,42,1692.1279379251473,0.006074200035072863
CNN,42,1647.6029496677468,0.01018159999512136
CR,42,1294.4603125947328,0.005346899968571961
CNN,42,1328.835605351682,0.009139500092715025
CR,42,1160.1333804807582,0.005270600086078048
CNN,42,2220.471407351016,0.006950100068934262
CR,42,1136.2761117331918,0.005308300023898482
CNN,42,1136.2761117331918,0.006965899956412613
CR,42,1233.1649892856638,0.005330400075763464
CNN,42,1272.9392124109615,0.00850460003130138
CR,42,1222.0004840586246,0.005313399946317077
CNN,42,1234.1704429744293,0.008522199932485819
CR,42,1704.2058184620535,0.004949300084263086
CNN,42,1641.155405262151,0.010101000079885125
CR,42,1810.904535718507,0.004917899961583316
CNN,42,1695.0527897570546,0.01027909992262721
CR,42,1710.3678023684863,0.0049758999375626445
CNN,42,1669.771110090654,0.0097161999437958
CR,42,1648.577204712106,0.004861299996264279
CNN,42,1652.7049983641548,0.009465300012379885
CR,42,1476.5716995911403,0.0048955000238493085
CNN,42,1484.0015751473604,0.008572300081141293
CR,42,1769.5450852204374,0.00982739997562021
CNN,42,1779.395264204173,0.017433300032280385
CR,42,1743.7497845711978,0.009724400006234646
CNN,42,1749.9772384211262,0.017497899942100048
CR,42,1726.6605594762714,0.009819600032642484
CNN,42,1891.582033541793,0.018728299997746944
CR,42,1798.027463653014,0.009900599950924516
CNN,42,1722.7593377332523,0.01637329999357462
CR,42,1523.6816345611637,0.00974920007865876
CNN,42,1545.0211215473346,0.015324700041674078
CR,42,1507.2494250385287,0.00371890002861619
CNN,42,1525.6731635000692,0.007977900095283985
CR,42,1495.7896894349658,0.0035906999837607145
CNN,42,1476.6484909967066,0.007305099978111684
CR,42,1444.9801649287135,0.003613000037148595
CNN,42,1432.2840110072727,0.008402499952353537
CR,42,1618.6142886001135,0.0036770999431610107
CNN,42,1501.148323871298,0.008159999968484044
CR,42,1549.0431730162504,0.0036282000364735723
CNN,42,1549.0431730162504,0.0074887999799102545
CR,42,1277.7028126276728,0.010722600040026009
CNN,42,1298.8148526009486,0.014267000020481646
CR,42,1269.663461383935,0.01059779990464449
CNN,42,1266.5410657801965,0.013859499944373965
CR,42,1180.7072378876007,0.01067660003900528
CNN,42,1180.7072378876007,0.012343700043857098
CR,42,1183.9156112378594,0.010640499996952713
CNN,42,2237.6609547572452,0.012428599991835654
CR,42,1231.0920615652233,0.010806199978105724
CNN,42,1231.0920615652233,0.012580899987369776
CR,42,1716.7794974181227,0.005490000010468066
CNN,42,1779.5723904368776,0.00972639990504831
CR,42,1615.274018535114,0.005141700035892427
CNN,42,1561.554604642249,0.00938299996778369
CR,42,1815.8784052563003,0.005134399980306625
CNN,42,1728.6707607203805,0.010281499940901995
CR,42,1715.5899119594849,0.005146700073964894
CNN,42,1626.138051579771,0.010159100056625903
CR,42,1475.7891210266234,0.005113000050187111
CNN,42,1597.8241711243877,0.009272300056181848
CR,42,1730.1531944028493,0.009236900019459426
CNN,42,1739.2292191738084,0.013270900002680719
CR,42,1480.289785147516,0.009106799960136414
CNN,42,1521.5779165373583,0.012760700075887144
CR,42,1518.8600504646763,0.009062699973583221
CNN,42,1602.675815744708,0.012438400066457689
CR,42,1487.7825452125064,0.009074800065718591
CNN,42,1503.7760188376649,0.012951700016856194
CR,42,1805.8680440806825,0.009320399956777692
CNN,42,1791.1411546492334,0.013441699906252325
CR,42,1423.748717228386,0.006253400002606213
CNN,42,2691.3989362987054,0.008901800028979778
CR,42,1514.1165671013034,0.0057833000319078565
CNN,42,1736.1205029889302,0.010110100032761693
CR,42,1607.7094684886126,0.005733700003474951
CNN,42,1616.9211219848478,0.010111999930813909
CR,42,1514.1165671013034,0.0057524999137967825
CNN,42,1736.1205029889302,0.010324899922125041
CR,42,1590.253618287994,0.005721300025470555
CNN,42,1602.6735749328557,0.009976400062441826
CR,42,1529.746844726982,0.0064486999763175845
CNN,42,1540.0245270670068,0.009819800034165382
CR,42,1420.7308202414747,0.006374599994160235
CNN,42,1432.6365352749087,0.010029299999587238
CR,42,1495.5559068685063,0.006374899996444583
CNN,42,1495.5559068685063,0.009741800022311509
CR,42,1233.759356435108,0.006319799926131964
CNN,42,1233.759356435108,0.008060300024226308
CR,42,1211.2925599457503,0.006391900009475648
CNN,42,1211.2925599457503,0.008498000097461045
CR,42,1225.0940840207752,0.010360400076024234
CNN,42,2236.2801765404724,0.014141399995423853
CR,42,1226.9163911842606,0.010546499979682267
CNN,42,1252.5664655264109,0.014253800036385655
CR,42,1479.4329611351209,0.010350800002925098
CNN,42,1493.335926820418,0.013687800033949316
CR,42,1390.9004624165711,0.010195499984547496
CNN,42,1393.2571236921283,0.013630500063300133
CR,42,1211.9558249756774,0.010426299995742738
CNN,42,1270.3441479917465,0.013901200029067695
CR,42,1243.4497497824927,0.003725100075826049
CNN,42,1288.1818614129231,0.006825100048445165
CR,42,1144.7621773413468,0.0036357999779284
CNN,42,1147.8180771071607,0.006693699979223311
CR,42,1432.847270393238,0.0036266999086365104
CNN,42,1487.0943593328511,0.007368799997493625
CR,42,1351.8206284970624,0.0036770000588148832
CNN,42,1438.379040172975,0.006935099954716861
CR,42,1420.308643621813,0.0036515999818220735
CNN,42,1420.8737060904841,0.006953399977646768
CR,42,1409.7521223370888,0.0041114999912679195
CNN,42,1422.3884875410545,0.0078822000650689
CR,42,1684.9655000166745,0.004066699999384582
CNN,42,1683.25705949964,0.009710699901916087
CR,42,1420.521838391343,0.00405970006249845
CNN,42,1451.8544201201078,0.007872500107623637
CR,42,1438.276966022607,0.004045399953611195
CNN,42,1484.0586619348903,0.00805079995188862
CR,42,1471.1546778620946,0.004047499969601631
CNN,42,1467.3829416096726,0.009652000037021935
CR,44,1718.12016426843,0.011231299955397844
CNN,44,1754.4894018949014,0.01545920001808554
CR,44,1693.1316103038232,0.011386900092475116
CNN,44,1712.9893586665232,0.016016799956560135
CR,44,1729.11472020321,0.011854200041852891
CNN,44,1798.6795594185369,0.015615700045600533
CR,44,1666.3354491639925,0.011302700033411384
CNN,44,1666.9358033125995,0.016476800083182752
CR,44,1729.416516117487,0.01125270000193268
CNN,44,1729.6837035381907,0.01590960007160902
CR,44,1358.2072752624074,0.007806200068444014
CNN,44,1358.244618014398,0.011517600039951503
CR,44,1336.23181636163,0.007707100012339652
CNN,44,1337.292034891343,0.011557199992239475
CR,44,1330.176239212735,0.00771909998729825
CNN,44,1330.176239212735,0.011884500039741397
CR,44,1336.23181636163,0.007770499913021922
CNN,44,1337.292034891343,0.011484900023788214
CR,44,1418.740837752554,0.007845400017686188
CNN,44,1472.066494264469,0.01162780006416142
CR,44,1684.260870768385,0.005494300043210387
CNN,44,1704.035272144001,0.009008000022731721
CR,44,1517.1277999833146,0.005434100050479174
CNN,44,1627.7043101402626,0.008837000001221895
CR,44,1651.993425654167,0.005351200001314282
CNN,44,1674.0810261860174,0.010173000046052039
CR,44,1495.0267900461986,0.005391899961978197
CNN,44,1509.4817121688543,0.009317700052633882
CR,44,1719.5352075029941,0.005493600037880242
CNN,44,1732.7001189435741,0.010758099961094558
CR,44,1711.8041982512875,0.008682999992743134
CNN,44,1716.4366353030325,0.015523100038990378
CR,44,1655.4759878048933,0.00856949994340539
CNN,44,1625.6705779651577,0.014717399957589805
CR,44,1747.7599311198342,0.008584800059907138
CNN,44,1689.1571294444982,0.014524500002153218
CR,44,1671.4712108743815,0.008734300034120679
CNN,44,1679.7140199831206,0.015947500010952353
CR,44,1701.456964201585,0.00864080002065748
CNN,44,1676.1599116291568,0.015310099930502474
CR,44,1458.2532690458256,0.003583699930459261
CNN,44,1440.7431016795617,0.0073654999723657966
CR,44,1565.188398715391,0.003520200029015541
CNN,44,1631.580618589893,0.007886199979111552
CR,44,1545.8086189910748,0.0034812999656423926
CNN,44,1548.272374973662,0.007361500058323145
CR,44,1586.825466761671,0.0034860000014305115
CNN,44,1606.8101377262244,0.00756649998947978
CR,44,1560.2858211172593,0.0034941999474540353
CNN,44,1587.444198332049,0.007606299943290651
CR,44,1671.0669041788803,0.008986699976958334
CNN,44,1719.9135617331272,0.013279400067403913
CR,44,1508.874154690252,0.008910999982617795
CNN,44,1511.8464049899346,0.012620499939657748
CR,44,1699.674886233273,0.008941000094637275
CNN,44,1733.604474969407,0.013869900023564696
CR,44,1597.0018181665794,0.00871329999063164
CNN,44,1609.726992296602,0.012993099982850254
CR,44,1671.0669041788803,0.0088246000232175
CNN,44,1719.9135617331272,0.013049099943600595
CR,44,1507.4781769463023,0.006356699974276125
CNN,44,1519.6306748113636,0.010881700087338686
CR,44,1540.270647815646,0.006337299942970276
CNN,44,1565.7920253627317,0.011479500099085271
CR,44,1498.839285893647,0.006337099941447377
CNN,44,1506.187395066786,0.010604299954138696
CR,44,1490.0992136714958,0.006330500007607043
CNN,44,1499.2524065343873,0.010509500047191978
CR,44,1518.434831959577,0.006413300056010485
CNN,44,1521.970369835887,0.01118449994828552
CR,44,1637.0984152584997,0.003155199927277863
CNN,44,1637.3073873629955,0.006658599944785237
CR,44,1621.167877704029,0.0029953999910503626
CNN,44,1650.8993801974284,0.006664099986664951
CR,44,1455.7704471548466,0.002975800074636936
CNN,44,1535.6744756502314,0.006895099999383092
CR,44,1620.1844180011528,0.0029788000974804163
CNN,44,1620.3671822462932,0.006628100061789155
CR,44,1480.7838072467155,0.0029775999719277024
CNN,44,1504.9666906939792,0.006396199925802648
CR,44,1238.4595624468313,0.006816399982199073
CNN,44,1238.4595624468313,0.008933800039812922
CR,44,1531.8595578384104,0.006747800041921437
CNN,44,1548.6033739029413,0.010406700079329312
CR,44,1337.4927704087036,0.006816099979914725
CNN,44,1347.487534547641,0.010119499987922609
CR,44,1629.1666799450816,0.006708300090394914
CNN,44,1648.8643489865813,0.010512999957427382
CR,44,1207.6830019481465,0.006766100064851344
CNN,44,1207.6830019481465,0.008901800028979778
CR,44,1796.9499693018306,0.006607900024391711
CNN,44,1797.1144342589496,0.011564400047063828
CR,44,1796.9499693018306,0.006509999977424741
CNN,44,1797.1144342589496,0.011495999991893768
CR,44,1796.9499693018306,0.0066127999452874064
CNN,44,1797.1144342589496,0.012388100032694638
CR,44,1758.6798406628616,0.0069043999537825584
CNN,44,1758.6798406628616,0.011314100003801286
CR,44,1640.3038664197675,0.006591900018975139
CNN,44,1694.5485991031605,0.01102009997703135
CR,44,1931.2793617005232,0.00486689992249012
CNN,44,1974.5563327846694,0.00977699994109571
CR,44,1928.4801607237882,0.00493400008417666
CNN,44,1946.6325954162135,0.009451400022953749
CR,44,1734.6281511826621,0.0050200000405311584
CNN,44,1771.1506650653525,0.008998800069093704
CR,44,1886.860062388741,0.004793099942617118
CNN,44,1899.3018713756185,0.00921549997292459
CR,44,1745.9959931746664,0.004992799949832261
CNN,44,1751.6823692364064,0.011876299977302551
CR,44,1474.9894884080882,0.009014799958094954
CNN,44,1475.068107034645,0.01243820006493479
CR,44,1660.5385001437758,0.008993700030259788
CNN,44,1726.980678520239,0.01266599993687123
CR,44,1547.4691385882804,0.009012099937535822
CNN,44,1614.290797273947,0.01354339998215437
CR,44,1686.545225644011,0.00893880007788539
CNN,44,1748.8449900403582,0.013286600005812943
CR,44,1582.9393412522695,0.008969100075773895
CNN,44,1610.9295661050692,0.012877800036221743
CR,44,1459.1044230509667,0.01066909998189658
CNN,44,1471.691922997978,0.014314399915747344
CR,44,1699.3908839585454,0.010370199917815626
CNN,44,1698.396233877901,0.015606800094246864
CR,44,1345.998234949508,0.010351099888794124
CNN,44,1402.892567424031,0.014433400006964803
CR,44,1680.0200501030743,0.010314800078049302
CNN,44,1734.1886484793324,0.016831799992360175
CR,44,1854.50115537671,0.010387000045739114
CNN,44,1804.2944258628008,0.01589589996729046
CR,44,1524.1619498401483,0.011647299979813397
CNN,44,1615.3207665853374,0.015948300017043948
CR,44,1410.7418285529407,0.011662499979138374
CNN,44,1427.0162556534888,0.015119800111278892
CR,44,1639.5835566703574,0.011873900075443089
CNN,44,1643.756024653014,0.01632099994458258
CR,44,1482.8305663401923,0.011619099997915328
CNN,44,1484.2761328146764,0.01513299997895956
CR,44,1594.824420395923,0.01160079997498542
CNN,44,1520.8681874323988,0.015145400073379278
CR,44,1827.9946934308668,0.009576100041158497
CNN,44,1857.3585961731296,0.014372500008903444
CR,44,1709.4236003031988,0.0091787000419572
CNN,44,1811.2930471032064,0.01373150001745671
CR,44,1868.5304293525123,0.009169899974949658
CNN,44,1871.3902178449493,0.014831700013019145
CR,44,1639.7159079041128,0.009300999925471842
CNN,44,1665.5659686085296,0.012805599952116609
CR,44,1827.9946934308668,0.00906439998652786
CNN,44,1857.3585961731296,0.014154699980281293
CR,44,1892.0158022981673,0.005764100002124906
CNN,44,1866.525025944358,0.01149279996752739
CR,44,1836.3376258630299,0.005689999903552234
CNN,44,1839.870315173499,0.010927799972705543
CR,44,1905.9954633957714,0.005727800074964762
CNN,44,1979.8646545378947,0.011211900040507317
CR,44,1765.966917417778,0.005799500038847327
CNN,44,1781.3511420100908,0.011152000050060451
CR,44,1651.0274782693466,0.0058002999285236
CNN,44,1679.5784969291099,0.011027500033378601
CR,44,1426.3638952374615,0.007072600070387125
CNN,44,1482.278250836992,0.010884399991482496
CR,44,1428.4226217389717,0.007025300059467554
CNN,44,1482.2702852599907,0.011485999915748835
CR,44,1442.142157550416,0.0069812999572604895
CNN,44,1522.6315124567977,0.011319000041112304
CR,44,1603.8898858303155,0.006982999970205128
CNN,44,1634.4168364642853,0.011180999921634793
CR,44,1600.8653758825396,0.006930000032298267
CNN,44,1541.252399721989,0.012542400043457747
CR,44,1796.7267538758058,0.008027900010347366
CNN,44,1850.112257608338,0.013499299995601177
CR,44,1917.3974438718483,0.008052299963310361
CNN,44,1968.0376672023258,0.013474199920892715
CR,44,1775.1403125824345,0.00804639991838485
CNN,44,2934.9745213514584,0.013049099943600595
CR,44,1868.001171670106,0.008066699956543744
CNN,44,1826.097138984493,0.013645799946971238
CR,44,1852.0022873554565,0.008157500065863132
CNN,44,1852.1635213940444,0.012958500068634748
CR,44,1731.2873887430421,0.004513600026257336
CNN,44,1811.41252559012,0.009251000010408461
CR,44,1721.415073121778,0.004312700009904802
CNN,44,1723.2636120823715,0.008610700024291873
CR,44,1811.4181642193007,0.004272299935109913
CNN,44,1812.6603815207307,0.008569699944928288
CR,44,1748.166623346713,0.004302500048652291
CNN,44,1826.2779905514435,0.008809100021608174
CR,44,1800.0785291218428,0.004266200005076826
CNN,44,1851.2065639000132,0.008704000036232173
CR,44,1235.1291811479875,0.005576999974437058
CNN,44,1235.1291811479875,0.0074348000343889
CR,44,1597.6160999861634,0.005447400035336614
CNN,44,1635.8636329367894,0.009527299902401865
CR,44,1235.1291811479875,0.0055207000114023685
CNN,44,1235.1291811479875,0.007253800053149462
CR,44,1538.9069830053045,0.005465599941089749
CNN,44,1549.5600588442007,0.009103999938815832
CR,44,1507.946987352981,0.005431800032965839
CNN,44,1519.5310280699896,0.009088899940252304
CR,44,1639.975364645777,0.005117900087498128
CNN,44,1684.1178519006082,0.009471000055782497
CR,44,1489.4088990418768,0.005084000062197447
CNN,44,1530.5331536843519,0.008565000025555491
CR,44,1647.163959637806,0.005188100039958954
CNN,44,1654.5538957346232,0.00944519997574389
CR,44,1647.163959637806,0.0052038999274373055
CNN,44,1654.5538957346232,0.009298900025896728
CR,44,1472.2743201290448,0.0051120000425726175
CNN,44,1479.0415843316669,0.008997700060717762
CR,44,1548.532034149237,0.00839930004440248
CNN,44,1567.410813708066,0.0119387999875471
CR,44,1299.5453727788645,0.008419199963100255
CNN,44,1299.5453727788645,0.010240999981760979
CR,44,1306.888470158214,0.008397500030696392
CNN,44,1306.888470158214,0.010684699984267354
CR,44,1299.5453727788645,0.008410900016315281
CNN,44,1299.5453727788645,0.010280000045895576
CR,44,1660.1108673866067,0.00839319999795407
CNN,44,1715.179502997776,0.012754300027154386
CR,44,1608.5096837316187,0.009373000008054078
CNN,44,1653.743698184456,0.016871999949216843
CR,44,1755.7167609970895,0.009386099991388619
CNN,44,1782.030920211482,0.016490999958477914
CR,44,1553.5729815069137,0.009468599921092391
CNN,44,2749.120095064189,0.01624699996318668
CR,44,1755.7167609970895,0.009474900085479021
CNN,44,1782.030920211482,0.01719869999215007
CR,44,1600.2983314930882,0.009551100083626807
CNN,44,1612.3331965450486,0.014864300028420985
CR,44,1972.904437399001,0.014348999946378171
CNN,44,1983.4193030867164,0.02023869997356087
CR,44,1870.0331722392598,0.014182600076310337
CNN,44,1853.72593835636,0.019670799956656992
CR,44,1958.3403993584645,0.014390300028026104
CNN,44,1959.5891070393382,0.01878039992880076
CR,44,1960.979401830564,0.014442099956795573
CNN,44,2031.4975449224326,0.020626500016078353
CR,44,1870.0331722392598,0.014294099994003773
CNN,44,1853.72593835636,0.019850200042128563
CR,44,1412.7522795748148,0.010121100000105798
CNN,44,1436.0647532387325,0.013520600041374564
CR,44,1805.5080343213167,0.010093300021253526
CNN,44,1808.4150513595375,0.01949759991839528
CR,44,1543.2241343509677,0.010234900051727891
CNN,44,1543.3779075630807,0.013881399994716048
CR,44,1447.5677361106514,0.009998800000175834
CNN,44,1502.6331375821003,0.013659500051289797
CR,44,1496.4493329246666,0.009984400006942451
CNN,44,1575.6145619936349,0.013993300031870604
CR,44,1509.5917752223447,0.005587700055912137
CNN,44,1524.6635447162948,0.009160200017504394
CR,44,1464.626054666509,0.005517299985513091
CNN,44,1470.6063158939166,0.009531500050798059
CR,44,1525.768401553288,0.005497499951161444
CNN,44,1554.7308168427173,0.009259100072085857
CR,44,1696.0775068869216,0.005632699932903051
CNN,44,1669.3614525261225,0.00949720002245158
CR,44,1369.0896142894574,0.005608300096355379
CNN,44,1369.0896142894574,0.007566999993287027
CR,44,1600.7506295951255,0.006470500025898218
CNN,44,1631.6731971971815,0.010582700022496283
CR,44,1426.8370007012568,0.006456499919295311
CNN,44,1473.8063408425783,0.01004520000424236
CR,44,1531.5873336558373,0.006390499998815358
CNN,44,1535.3115891836321,0.01033269998151809
CR,44,1491.1966793113127,0.006491300067864358
CNN,44,1492.2385241649179,0.010052300058305264
CR,44,1539.1378893274866,0.006484600016847253
CNN,44,1608.9482871513667,0.010647600051015615
CR,44,1560.4615357497346,0.007745099952444434
CNN,44,1561.8626307234636,0.012270300067029893
CR,44,1648.0154684605805,0.007750799995847046
CNN,44,1648.5125775418735,0.013275700039230287
CR,44,1289.8918883857432,0.007675500004552305
CNN,44,1289.8918883857432,0.009886299958452582
CR,44,1612.7115358271649,0.00809860008303076
CNN,44,1605.7268886066072,0.013109599938616157
CR,44,1289.8918883857432,0.007743599941022694
CNN,44,1289.8918883857432,0.009906999999657273
CR,44,1569.672995184292,0.005070399958640337
CNN,44,1623.029113549158,0.009187099989503622
CR,44,1180.9336300927228,0.005014299997128546
CNN,44,1180.9336300927228,0.006889199954457581
CR,44,1182.1298801503121,0.004938099998980761
CNN,44,1182.1298801503121,0.006796600064262748
CR,44,1389.4708011107682,0.004956900025717914
CNN,44,1378.8551291327124,0.008775299997068942
CR,44,1276.114463911908,0.005044199991971254
CNN,44,1321.2145619626756,0.008711999980732799
CR,44,1511.7887538278383,0.013327499967999756
CNN,44,1531.7811867173737,0.017704199999570847
CR,44,1662.4123812537202,0.01378810009919107
CNN,44,1733.2873801718642,0.020170300034806132
CR,44,1712.9789623902407,0.013759299996308982
CNN,44,1713.584568770723,0.018498699995689094
CR,44,1729.692620446037,0.013244400033727288
CNN,44,1735.413628573574,0.0190115999430418
CR,44,1544.705412033451,0.013456300017423928
CNN,44,1565.5319392982228,0.01773930003400892
CR,44,1660.529172332174,0.005746199982240796
CNN,44,1660.529172332174,0.009503599954769015
CR,44,1388.6629334699437,0.005595900001935661
CNN,44,1422.4835888026196,0.00951050000730902
CR,44,1552.780796600608,0.005662900046445429
CNN,44,1555.025343666925,0.009903899976052344
CR,44,1388.6629334699437,0.005680000060237944
CNN,44,1422.4835888026196,0.009868199937045574
CR,44,1368.4592661395757,0.005697999964468181
CNN,44,1372.7000795751442,0.009130200021900237
CR,44,1649.4211538377112,0.005641299998387694
CNN,44,1649.7941507858004,0.010939200059510767
CR,44,1751.0982085172095,0.0055692000314593315
CNN,44,1751.0982085172095,0.011506299953907728
CR,44,1706.1780193269724,0.005624399986118078
CNN,44,3053.6599601714097,0.010641300003044307
CR,44,1642.4349485967937,0.00636210001539439
CNN,44,1749.3516741693707,0.010868799989111722
CR,44,1829.8559349295099,0.005598099902272224
CNN,44,1916.5375337744258,0.011188699980266392
CR,44,1846.5739657126746,0.009823900065384805
CNN,44,1827.7163482596295,0.016849700012244284
CR,44,1756.8549533057765,0.009858099976554513
CNN,44,1762.2974873185474,0.014607500052079558
CR,44,1597.6636280786959,0.009896000032313168
CNN,44,1661.8791898968022,0.015802299953065813
CR,44,1545.135795608236,0.009754300001077354
CNN,44,2906.244517312643,0.013060999917797744
CR,44,1834.1017916354026,0.009421100025065243
CNN,44,1897.981736264521,0.01602059998549521
CR,44,1477.4181556487392,0.006646899972110987
CNN,44,1525.464973659315,0.010788099956698716
CR,44,1380.7273634921041,0.0065342000452801585
CNN,44,1449.5541361568855,0.010265100048854947
CR,44,1554.0873090739738,0.006504799937829375
CNN,44,1610.001497853033,0.010502699995413423
CR,44,1608.9829882001518,0.006455900031141937
CNN,44,1608.9829882001518,0.011325800092890859
CR,44,1380.7273634921041,0.006523899966850877
CNN,44,1449.5541361568855,0.01018169999588281
CR,44,1727.6962557434983,0.009738900000229478
CNN,44,1650.0092708940008,0.014543800032697618
CR,44,1710.6553177967953,0.009718299959786236
CNN,44,1721.9260898872592,0.014771800022572279
CR,44,1894.5793845284584,0.009704299969598651
CNN,44,1906.7025169684684,0.01501450000796467
CR,44,1667.839224545141,0.009930400061421096
CNN,44,1712.3789496362488,0.014045899966731668
CR,44,1659.6201728914566,0.009724000003188848
CNN,44,1624.8025941830333,0.014426099951379001
CR,44,1395.8375880242163,0.008851299993693829
CNN,44,1395.8375880242163,0.010609599994495511
CR,44,1397.0994348680301,0.00877239997498691
CNN,44,1397.0994348680301,0.010781400022096932
CR,44,1390.4913295782499,0.008920300053432584
CNN,44,1390.4913295782499,0.011033999966457486
CR,44,1390.4913295782499,0.00893860007636249
CNN,44,1390.4913295782499,0.010812500026077032
CR,44,1389.817306415829,0.00876959995366633
CNN,44,1389.817306415829,0.010639199987053871
CR,44,1419.0365257894973,0.010403700056485832
CNN,44,1440.0009990912783,0.01371520000975579
CR,44,1450.3976319216115,0.010563299991190434
CNN,44,1461.53427100365,0.014465600019320846
CR,44,1556.6753904432521,0.010377399972639978
CNN,44,1568.275665057685,0.014140899991616607
CR,44,1334.078828922083,0.010409100097604096
CNN,44,1334.078828922083,0.012215399998240173
CR,44,1556.6753904432521,0.010359499952755868
CNN,44,1568.275665057685,0.014271500054746866
CR,44,1912.893214982769,0.007559699937701225
CNN,44,1907.3351115542757,0.01279069995507598
CR,44,1888.6331836842728,0.007490900112316012
CNN,44,1897.2003008445622,0.012617499916814268
CR,44,1922.2309533699708,0.00746859994251281
CNN,44,1889.0240161178115,0.013035500072874129
CR,44,1680.1317427494776,0.0075101000256836414
CNN,44,1687.2257345084279,0.011133600026369095
CR,44,1836.6903765953318,0.007428399985656142
CNN,44,1889.514725090645,0.01125440001487732
CR,44,1240.8888277374863,0.007252099923789501
CNN,44,1240.8888277374863,0.009051700006239116
CR,44,1255.4432822968545,0.007199200103059411
CNN,44,1255.4432822968545,0.009056300041265786
CR,44,1184.1142259785358,0.007180599961429834
CNN,44,1184.1142259785358,0.00903339998330921
